Gender,Age,State,Vote,text,,,,
male,68,Utah,Negative,"TURNING THAT OVER TO THE GOVERNMENT, IT SHOULD BE A STATE ISSUE.",,,,
female,63,New_Mexico,Negative,I DON'T WANT MY TAX DOLLARS PAYING FOR ABORTION.,,,,
male,64,Utah,Negative,I'VE HEARD AND AGAIN I HAVE NOTHING TO UH NOBODY HAS ACTUALLY SENT MARSHALS TO MY PLACE TO THREATEN ME WITH ARREST IF I DON'T JOIN WHATEVER PLAN THEY WANNA PUT OUT BUT A LOT OF IT HAS TO DO WITH MONEY.,,,,
male,40,Montana,Negative,I DON'T KNOW WHERE THEY WILL GET THE MONEY.,,,,
male,69,Arizona,Negative,IT WILL BANKRUPT THE COUNTRY. ,,,,
female,60,Texas,Negative,I DON'T THINK THE GOVERNMENT SHOULD BE INVOLVED.  ,,,,
female,79,Minnesota,Negative,"A LOT OF PEOPLE WILL BE GETTING IT THAT SHOULD BE GETTING IT ON THEIR OWN, AND MY KIDS WILL BE PAYING A LOT OF TAXES.",,,,
male,65,Mississippi,Negative,SOCIALISM.,,,,
female,57,Oklahoma,Negative,I DON'T WANT ANY PART OF SOCIALIZED MEDICINE.,,,,
male,74,Kentucky,Negative,"I DON'T THINK THE GOVERNMENT SHOULD TAKE IT OVER, IF THEY DO IT WILL BE LIKE CANADA AND YOU WILL STAND IN LINE FOR SERVICE.",,,,
female,33,Texas,Negative,I DO NOT WANT THE GOVERNMENT TO TAKE OVER THE HEARTCARE SYSTEM.,,,,
male,67,Illinois,Negative,"DON'T LIKE THE GOVERNMENT RUNNING PROJECTS, LOSING MONEY, DON'T WANT DICTATING, SHOULD NOT GIVE HEALTHCARE TO IMMIGRANTS, MAKE INSURANCE MORE COMPETITIVE, GOVERNMENT SHOULDN'T HAVE ANY SAY SO. ",,,,
male,53,Texas,Negative,COST.,,,,
female,85,Colorado,Negative,I JUST THINK THAT HE IS ON THE WRONG TRACK.,,,,
male,32,Oklahoma,Negative,TOO MUCH GOVERNMENT INVOLVED.,,,,
male,45,Wisconsin,Negative,"BECAUSE THE GOVERNMENT CREATES WASTE, THEY SHOULD JUST LEAVE IT UP TO PRIVATE ORGANIZATIONS.",,,,
male,34,Minnesota,Negative,COST AND PERSONAL FREEDOM. ,,,,
male,77,Missouri,Negative,THINK WE HAVE A GOOD HEALTHCARE BILL NOW.,,,,
female,43,Texas,Negative,IT DOES NOT ADDRESS PROBLEMS AND COSTS TOO MUCH.,,,,
male,55,Texas,Negative,"THE GOVERNMENT DOES NOT BELONG IN PRIVATE INDUSTRY, THE ECONOMY.",,,,
female,71,Missouri,Negative,ALL ABOUT MONEY.,,,,
male,47,California,Negative,INCREASE IN FEDERAL SPENDING.,,,,
male,55,Oklahoma,Negative,I THINK IT'S GONNA DRIVE THE COST OF HEALTHCARE UP.,,,,
female,55,Washington,Negative,"WHAT I DON'T LIKE ABOUT THE CURRENT ONE IS THAT THEY ARE GOING TO FORCE PEOPLE TO BUY INSURANCE, I THINK IT SHOULD BE A STANDARD FEE OR FREE TO EVERYBODY.",,,,
male,34,Arizona,Negative,"I BELIEVE IT BORDERS ON SOCIALISM AND GETS RID OF COMPETITION AND FREE ENTERPRISE ON PRIVATE HEALTHCARE, AND IT'S JUST ONE MORE LITTLE STEP THAT THE GOVERNMENT CAN TAKE.",,,,
male,47,Washington,Negative,I THINK WE NEED HEALTHCARE BUT NOT THE ONE WE HAVE RIGHT NOW.,,,,
male,53,Utah,Negative,GOVERNMENT INVOLVEMENT.,,,,
female,0,Washington,Negative,I THINK IT WOULD COST TOO MUCH OVERALL FOR THE COUNTRY.,,,,
male,37,California,Negative,THE UNIVERSAL HEALTHCARE I DON'T THINK IS A GOOD IDEA. I THINK I'D BE AFRAID COMPETITIVE NATURE OF THE HEALTH INSURANCE COMPANIES WOULD GO AWAY WITH THE GOVERMENT WOULD DIMINISH.,,,,
female,48,Tennessee,Negative,BECAUSE I DON'T THINK THEY HAVE.,,,,
female,39,Georgia,Negative,THEY ARE REDESIGNING THE WHOLE THING WHEN ALL THEY HAVE TO DO IS FIX THE SMALL PROBLEMS.,,,,
male,41,Massachusetts,Negative,NOT REALLY CARING FOR SOME OF THE STIPULATIONS.,,,,
female,71,New_York,Negative,I DON'T LIKE MONEY SPENT WHERE I WOULDN'T WANT MONEY TO GO.,,,,
male,66,New_York,Negative,ALL GOES BACK TO INSURANCE RATES AND CONGRESS CAN'T STOP IT AND BANKS RAISE RATES ON PEOPLE WHO HAD DEBT. NOW STUCK WITH 33 PERCENT DEBTS.,,,,
female,70,Maryland,Negative,"LUDICROUS. I DON'T THINK THAT IT WILL HELP. I DO THINK THERE SHOULD BE SOME CHANGES, TORT REFORM, CATASTROPHIC.",,,,
female,54,New_York,Negative,IT'S GOING TO BLOW THIS ECONOMY RIGHT OUT OF THE WATER; THERE'S NOT GOING TO BE ANYTHING LEFT; THE ECONOMY IS GOING TO BE REALLY BAD.,,,,
male,54,Indiana,Negative,THE VALUE OF THE HEALTHCARE IS GOING TO GO DOWN.,,,,
male,78,Kentucky,Negative,GOVERNMENT IS TOO MUCH INVOLVEMENT.,,,,
male,74,Texas,Negative,BEING FORCED DOWN THE AMERICAN PUBLIC. PRESIDENT AND CONGRESS ARE FORCING. IT'S NOT SERVING THE AMERICAN PUBLIC.,,,,
male,42,Wisconsin,Negative,IT DOES NOTHING AND COSTS ME TWICE AS MUCH.,,,,
male,33,Pennsylvania,Negative,IT IS GOING TO MAKE EVERYBODY THAT PAYS FOR HEALTH INSURANCE TO GO UP.,,,,
male,78,Connecticut,Negative,COMPLETE LACK OF REALISM ABOUT THE COST TO THE AMERICAN PEOPLE.,,,,
female,48,District_of_Columbia,Negative,DOESN'T ADDRESS THE REAL PROBLEMS.,,,,
male,63,Oklahoma,Negative,IT WILL BREAK US.,,,,
female,68,Texas,Negative,"IT IS TOO COSTLY, AND WE CAN'T AFFORD IT.",,,,
female,83,Wisconsin,Negative,PEOPLE SHOULD HAVE A CHOICE OF THEIR OWN HEALTHCARE NOT RUN BY THE GOVERNMENT.,,,,
female,45,Oklahoma,Negative,"BECAUSE IT HAS AN ABORTION CLAUSE AND WE AS TAXPAYERS SHOULD NOT HAVE TO PAY FOR THAT, AND TAKES AWAY YOUR RIGHT TO CHOOSE YOUR DOCTOR.",,,,
female,49,Georgia,Negative,THEY NEED TO COME TOGETHER.,,,,
female,46,Virginia,Negative,ABORTION AND INSURANCE PREMIUMS.,,,,
male,36,Pennsylvania,Negative,"I DON'T THINK WE CAN AFFORD IT, I DON'T THINK IT ADDRESSES THE HEALTHCARE ISSUE WE HAVE IN THIS COUNTRY.",,,,
male,67,Texas,Negative,HAVE SEEN HOW IT WORKS IN CANADA AND IT DOESN'T WORK AT ALL.,,,,
female,77,Texas,Negative,"IT'S TOO EXPENSIVE, IT DOES NOT PROVIDE WHAT IT NEEDS TO BE PROVIDED, AND THE GOVERNMENT HELP WITH CATASTROPHIC ILLNESSES. THE PEOPLE PAY GENERAL ROUTINE ILLNESSES. SECOND, IT IS BANKRUPTING THE COUNTRY.",,,,
female,51,Connecticut,Negative,"IT IS TOO BIG, THEY NEED TO TAKE ONE TOPIC AT A TIME.",,,,
female,44,Missouri,Negative,"BECAUSE I DON'T THINK IT'S GOOD, I THINK IT'S EXPENSIVE AND IT WON'T HELP THE PEOPLE IT'S INTENDED TO HELP.",,,,
male,59,Maine,Negative,"COST, IT IS BALLED UP WITH ILLEGAL ALIENS.",,,,
male,52,Wisconsin,Negative,BECAUSE I HAVE HEALTH INSURANCE.,,,,
female,55,Virginia,Negative,"I DON'T THINK THEY'VE WORKED IT OUT. I DON'T WANT WHAT CANADA HAS, I WANT WHAT CONGRESS HAS.",,,,
male,30,Texas,Negative,"DON'T WANT TO PAY FOR EVERYONE ELSE, I PAY FOR IT, THEY CAN PAY FOR IT.",,,,
male,53,Ohio,Negative,"IT'S FULL OF TOO MUCH CRAP, TOO MUCH POLITICS IN IT. IT'S NOT IN THE BEST INTEREST OF EVERYBODY.",,,,
male,87,Georgia,Negative,LIABILITY.,,,,
male,62,Minnesota,Negative,"THERE ARE A LOT OF THINGS IN THERE THAT IS NOT GOING TO HELP THE AMERICAN PEOPLE, ITS GOING TO HURT THE SENIOR CITIZENS.",,,,
male,33,Alabama,Negative,DON'T SEE IT HELPING ME.,,,,
female,67,Massachusetts,Negative,BECAUSE THE WAY IT IS PROPOSED I DON'T AGREE WITH.,,,,
male,46,New_York,Negative,I DON'T TRUST THE GOVERNMENT TO MANAGE IT WELL.,,,,
male,40,Colorado,Negative,PARTISM OR PAYING FOR IT.,,,,
female,21,Georgia,Negative,"IT'S NOT GOING TO BE FAIR ANYWAY WE DO IT, AND WE JUST HAVE TO MAKE IT FAIR ALL THE WAY AROUND.",,,,
female,75,Wisconsin,Negative,I HAVE TO READ UP MORE.,,,,
male,65,Colorado,Negative,BECAUSE OF SOME OF THE ISSUES THEY HAVE INSIDE IT AND THAT MOST OF CONGRESS HAS NOT READ THE 3000 PAGES.,,,,
female,55,Texas,Negative,I FEEL LIKE THAT IT IS SOCIALIZED MEDICINE.,,,,
male,30,New_York,Negative,"BECAUSE I THINK THAT THEY SHOULD FIX THE ONE THAT WE HAVE. THE ONE WE HAVE WORKS, THEY SHOULD JUST TWEAK IT. THEY NEED TO GET THE WASTE OUT OF IT.",,,,
female,57,Missouri,Negative,THERE HAS NOT BEEN GENERAL AGREEMENT BETWEEN THE PARTIES AND THAT'S NECESSARY RIGHT NOW.,,,,
female,54,Missouri,Negative,IT'S TOO MUCH GOVERNMENT.,,,,
female,56,Alabama,Negative,I THINK IT LEADS TO WORSE HEALTHCARE.,,,,
male,45,Wisconsin,Negative,THE COST.,,,,
female,50,Alabama,Negative,I BELIEVE WE ALREADY HAVE SAFEGUARDS IN PLACE FOR PEOPLE WITHOUT INSURANCE.,,,,
male,26,Illinois,Negative,IT COSTS WAY TOO MUCH.,,,,
female,46,Missouri,Negative,"ANYTHING THAT IS LOBBIED, NOTHING'S EVER SIMPLE WHEN IT COMES TO CONGRESS.",,,,
female,62,Louisiana,Negative,"THE PROPOSED DEAL THEY HAVE NOW WILL HELP DESTROY THE ECONOMY IN AMERICA MORE. THEY NEED REFORM, BUT ANOTHER FREE PROGRAM WILL NOT HELP.",,,,
male,54,Kansas,Negative,"I DON'T UNDERSTAND IT, AND I THINK THE PEOPLE SHOULD VOTE FOR IT NOT CONGRESS.",,,,
male,58,Alabama,Negative,TOO MUCH GOVERNMENT.,,,,
male,61,Wisconsin,Negative,DON'T THINK IT'S THE STRONGEST PLAN CONGRESS COULD COME UP WITH.,,,,
male,37,Tennessee,Negative,"OUR GOVERNMENT CAN'T DO ANYTHING WELL,WHY DO WE WANT THEM MESSING WITH HEALTHCARE?",,,,
male,26,Mississippi,Negative,"WE DON'T HAVE THE MONEY TO PAY FOR IT, AND IT'S OUR FREEDOM TO CHOOSE WHETHER WE HAVE HEALTH INSURANCE OR NOT.",,,,
female,59,Arkansas,Negative,I DON'T THINK THAT IT'S NECESSARILY FAIR TO ALL.,,,,
male,0,New_Mexico,Negative,DON'T THINK THE GOVERNMENT SHOULD BE INVOLVED.,,,,
male,20,Louisiana,Negative,IT WILL BANKRUPT SOCIAL SECURITY.,,,,
female,24,California,Negative,BECAUSE I'M A NURSE.,,,,
male,42,Mississippi,Negative,IT LIMITS WHAT KIND OF HEALTHCARE YOU CAN GET.,,,,
female,19,California,Negative,DON'T THINK IT'S GONNA BE BENEFICIAL.,,,,
female,19,Mississippi,Negative,THINK IT IS SO GOOD THE WAY IT IS.,,,,
male,54,Utah,Negative,IT IS A BUDGET-BREAKER.,,,,
female,0,Arizona,Negative,SOME OF THE VIEWS ON WHAT THEY HAVE TO GO THROUGH I DON'T AGREE WITH.,,,,
male,20,Colorado,Negative,HURT ECONOMY MORE.,,,,
female,41,Colorado,Negative,"THEY HAVE NO IDEA OR EXPERIENCE WITH THE HEALTHCARE INDUSTRY, AND THEY DON'T HAVE ANY IDEA HOW TO MAKE IT COST-EFFECTIVE AND EFFICIENT, AND THEY ARE BEHOLDEN TO THE TRIAL LAWYERS.",,,,
male,74,California,Negative,"I'M DISTRESSED AT THE INCREDIBLE COST, THE INCREASE OF THE NATIONAL DEBT, AND THE LIMITED BENEFITS DERIVED. I'M TOTALLY DISTRESSED AT THE BRIBERY; THE GRAFT; THE KICKBACK, THE THINGS THAT ONE WOULD NORMALLY ASSOCIATE WITH A THIRD-WORLD COUNTRY.",,,,
male,72,California,Negative,COST.,,,,
female,78,California,Negative,I DON'T THINK THE GOVERNMENT SHOULD TAKE OVER ALL OUR INSURANCE. I WANT TO CONTINUE THE ONE FROM MY HUSBAND'S WORK.,,,,
male,44,Washington,Negative,LEADING US TO SOCIALISTIC MEDICINE.,,,,
female,65,Washington,Negative,"IT SUCKS, IT'S NOT GOING TO COVER THE THINGS WE NEED TO BE DONE.",,,,
female,50,California,Negative,"I HAVE A STRONG FEELING THAT WE NEED TO DO SOMETHING ABOUT HEALTHCARE, AND IT'S DISASTEROUS FOR THE COUNRTY.",,,,
male,29,New_York,Negative,"I WORK FOR A PRIVATE INSURANCE COMPANY. I WORK FOR A HEALTH INSURER. THE DETRIMENT TO THE ECONOMY WOULD BE DRASTIC BY CHANGING OVER TO A PUBLIC OPTION. I GREATLY BELIEVE YOU GET WHAT YOU WORK FOR, AND NOT EVERYBODY DESERVES THE SAME. THERE NEEDS TO BE MORE INVESTIGATION INTO COSTS OF HEALTH INSURANCE AND PHARMACEUTICALS.",,,,
female,54,Maryland,Negative,ABORTION ISSUE. FINES IMPOSED TO PEOPLE WITHOUT HEALTHCARE. AND ALSO THE END-OF-LIFE COUNSELING. DON'T THINK THE GOVERNMENT INVOLVED WITH HEALTHCARE.,,,,
male,52,New_Jersey,Negative,DON'T BELIEVE IT WILL REDUCE COST AND SACRIFICE SERVICE.,,,,
male,68,Connecticut,Negative,IT'S TOO EXPENSIVE.,,,,
female,50,Virginia,Negative,THERE WAS TOO MANY THINGS ADDED ON THAT HAD NOTHING TO DO WITH HEALTHCARE. IT SHOULD BE PRIMARILY ABOUT HEALTHCARE.,,,,
male,70,New_Hampshire,Negative,"I DON'T KNOW IT WELL ENOUGH AND I THINK THE GENERAL PUBLIC DOESN'T KNOW IT WELL ENOUGH, THE DETAILS OF IT.",,,,
male,50,Nebraska,Negative,I THINK THEY SHOULD MANDATE THAT PEOPLE HAVE IT AND PAY FOR IT AND NOT JUST GIVE IT AWAY INSTEAD OF THE TAXPAYERS PICKING UP THE BILL.,,,,DON’T
male,72,North_Carolina,Negative,THEY DON'T KNOW WHAT THEY ARE DOING RIGHT NOW.,,,,
male,0,Georgia,Negative,"ITS COST IS OUT OF SIGHT AND THE COVERAGE IS NOT THAT GOOD, AND IT REALLY HURTS THE WHOLE MEDICARE SYSTEM.",,,,
female,42,New_Hampshire,Negative,IT'S GOING TO DRIVE THE COST OF OUR HEALTHCARE UP.,,,,
male,51,New_Jersey,Negative,"OVERALL IT WILL HURT PEOPLE, DO NOT BELIEVE IN GOVERNMENT CONTROL.",,,,
female,69,Michigan,Negative,"ONE THING IT'S GOING TO BE TOO COSTLY AND MY GRANDCHILDREN WILL BE PAYING FOR IT. I DONT LIKE GOVERNMENT CONTROL AND I THINK THAT THE HEALTHCARE SHOULD BE REFORMED TO INCLUDE EVERYBODY, BUT NOT HOW IT'S PROPOSED NOW.",,,,
female,44,Ohio,Negative,BEING IN THE MEDICAL FIELD HIS POLICIES HAVE HURT ME.,,,,
male,64,Iowa,Negative,"IT'S NOT CLEAN ENOUGH, MEANING THERE ARE TOO MANY ADD ONS. IT'S NOT A PURE HEALTHCARE BILL. TEHRE ARE TOO MANY FAVORS.",,,,
male,60,Texas,Negative,THE FUTURE DEFICIT.,,,,
male,75,Virginia,Negative,"IT'S GOING TO COST THE COUNTRY A LOT OF MONEY, AND THE IDEA THAT THEY ARE TAKING MONEY OUT OF SOCIAL SECURITY BENEFITS THAT THEY SHOULDN'T BE MONKEYING WITH.",,,,
male,37,Tennessee,Negative,"I BELIEVE THE GOVERNMENT SHOULD NOT DO WHAT THE PUBLIC SECTOR IS DOING, AND MEDICARE, MEDICAID HURTS THE AVERAGE HEALTHCARE CONSUMER, AND IT'S RIDICULOUS THAT I HAVE TO PAY MORE BECAUSE THEY GET IT CHEAPER.",,,,
male,41,Pennsylvania,Negative,I DON'T THINK WE CAN AFFORD IT. IT NEEDS TO BE RESTRUCTURED.,,,,
male,41,Florida,Negative,"IT'S GOVERNMENT INTRUSION INTO OUR LIVES, IT WILL INCREASE TAXES, IT WILL LOWER THE QUALITY OF CARE, AND AVAILABILITY OF CARE.",,,,
female,51,Missouri,Negative,I THINK PEOPLE CAN WORK FOR THEIR OWN.,,,,
male,59,Colorado,Negative,THEY GONNA COST ME.,,,,
male,50,Florida,Negative,I THINK ALL THEY ARE DOING IS HELPING THE INSURANCE COMPANY MAKE MORE MONEY BY FORCING US TO BUY MORE INSURANCE. I THINK THE GOVERNMENT SHOULD PAY FOR IT THROUGH TAXATION. ALSO IT WOULD NEED NOT BE MADE A PROFIT SYSTEM.,,,,
female,49,Minnesota,Negative,TOO COSTLY.,,,,
female,67,New_Jersey,Negative,"BECAUSE I THINK IT'S NONSENSE, I THINK THINGS NEED TO BE STRAIGHTENED OUT, BUT I DON'T THINK WE NEED AN OVERALL HEALTHCARE SYSTEM.",,,,
male,44,Louisiana,Negative,CONFUSING AND RAISING TAXES.,,,,
female,66,Tennessee,Negative,"INFRINGES, IT IS LIKE SEPARATION OF CHURCH AND STATE. THE GOVERNMENT SHOULD NOT DO HEALTHCARE. EVERYTHING THE GOVERNMENT DOES GETS MORE EXPENSIVE WITH TIME.",,,,
female,43,Louisiana,Negative,HE'S NOT FIXING WHAT NEEDS TO BE FIXED.,,,,
female,72,Iowa,Negative,"IT'S NOT CLEAR, HAS WAY TOO MANY OPTIONS IN IT THAT ARE NOT CLEAR EVEN TO THE CONGRESSMAN. THE EMPHASIS IS WRONG, NO EMPHASIS ON TORT REFORM AND MAKE INSURANCE COMPANIES COMPETITIVE ACROSS STATE LINES. THERE ARE TOO MANY PAYOFFS TO SPECIAL INTEREST GROUPS IN THE BILL.",,,,
male,38,Maryland,Negative,IT'S NOT ABOUT HEALTHCARE.,,,,
male,22,Ohio,Negative,MOSTLY BECAUSE OF THE SPECIFICS OF FEMALE HEALTHCARE AND IT TAKES A LOT OF THE LOWER LEVEL HEALTHCARE.,,,,
male,35,Nebraska,Negative,"THE PROBLEM WITH HEALTHCARE IS THAT BECAUSE AMERICANS DON'T PAY FOR THEIR PRIMARY CARE, WE WILL NEVER TRULY UNDERSTAND THE TRUE COST OF HEALTHCARE, SO WE WILL ALWAYS OVERUSE HEALTHCARE, SO COSTS WILL CONTINUALLY INCREASE. IT IS LIKE CAR INSURANCE. I PAY TO HAVE MY CAR MAINTAINED, BUT INSURANCE PAYS FOR CATASTROPHIC COSTS. HEALTHCARE NEEDS TO BECOME LIKE CAR INSURANCE. IF PEOPLE TRULY WANT THE COST OF HEALTHCARE TO GO DOWN, THEN PEOPLE MUST PAY THE WHOLE COST. ONLY THEN WILL DOCTORS AND HOSPITALS LOWER COSTS. AND THEIR PRODUCTIVITY WILL INCREASE TO CUT COSTS ONLY THEN.",,,,
female,39,Wisconsin,Negative,I DON'T BELIEVE IN SOCIALISM AND THE MONEY TO PAY FOR A REFORM WOULD COME FROM THE TAXPAYERS WHICH WE ALREADY DO NOT HAVE.,,,,
female,63,Florida,Negative,BECAUSE I THINK THE PEOPLE WHO HAVE GOOD HEALTH INSURANCE ARE GOING TO PAY FOR IT.,,,,
female,44,Virginia,Negative,I THINK IT'S GOING TO DESTROY THE ECONOMY AND LEAD US TOWARD SOCIALISM.,,,,
male,73,California,Negative,WE CAN'T AFFORD IT.,,,,
male,87,Texas,Negative,IT'S GONNA BREAK US AND I DON'T THINK WE NEED IT.,,,,
male,55,California,Negative,IT'S BETTER DONE BY PRIVATE SECTOR.,,,,
male,52,California,Negative,"BECAUSE WE DO NOT NEED THAT, AND THAT WILL SCREW UP OUR ECONOMY EVEN FURTHER.",,,,
male,38,Washington,Negative,TOO MUCH GOVERNMENT INVOLVEMENT.,,,,
female,79,New_Jersey,Negative,"IT'S GOING TO BE HARD ON PEOPLE TO MAKE PAYMENTS, IT WILL PREVENT SOME PEOPLE FROM GOING TO THE DOCTOR BECAUSE THEY CAN'T AFFORD THE DOCTOR'S FEE, YOU HAVE TO PAY THE WHOLE AMOUNT AND WHEN YOU GO FOR A DOCTOR VISIT 105 DOLLARS AND HE WANTS YOU TO COME EVERY THREE MONTHS THAT'S A LOT OF MONEY.",,,,
male,78,Arizona,Negative,"IT'S NOT GOOD FOR THE ECONOMY AND FOR THE TAXPAYERS, THE INCREASED COST.",,,,
female,62,California,Negative,I THINK WE CAN'T BE RESPONSIBLE FOR OTHER PEOPLE'S HEALTHCARE.,,,,
male,84,California,Negative,I DON'T THINK THEY KNOW WHAT THEY WANT IN THAT HEALTHCARE. THEY'VE GOT TOO MANY INS AND OUTS.,,,,
male,66,Nevada,Negative,"IT'S TOO EXPENSIVE AND IT'S TOO CUMBERSOME AND IT WILL NEVER WORK. IT PROPOSES EXTENSIVE CUTS IN MEDICARE, WHICH WORRIES ME.",,,,
male,53,North_Carolina,Negative,IT WILL NOT LOWER COSTS.,,,,
female,60,New_Jersey,Negative,BECAUSE OF WHAT HE WANTS US TO DO MORE OR LESS WE ARE GONNA DIE.,,,,
female,54,Kentucky,Negative,IT'S GOING TO COST US TOO MUCH.,,,,
male,74,Utah,Negative,EXPENSIVE.,,,,
female,51,Indiana,Negative,IT'LL INCREASE TAXES AND DAMAGE MY INSURANCE I ALREADY HAVE.,,,,
male,56,California,Negative,WE CAN'T AFFORD IT AND THE SYSTEM IS BROKE; WE NEED TO FIX THE SYSTEM WE HAVE IN PLACE.,,,,
male,57,Pennsylvania,Negative,"FROM WHAT I GATHERED, IT'S GOING TO BE A NATIONAL HEALTHCARE AND I DON'T THINK THAT IS GOING TO BE GOOD FOR US.",,,,
male,82,Florida,Negative,I JUST DON'T THINK THAT THE BILL WOULD SAVE MONEY.,,,,
male,50,Rhode_Island,Negative,BASICALLY I THINK THE ADMINISTRATION WILL HAVE NO EFFECT ON COST OR MAKE THE PROCESS MORE EFFICIENT.,,,,
female,70,Wisconsin,Negative,I THINK HE'S TAKING CONTROL AWAY FROM THE PEOPLE AND THE STATES.,,,,
female,0,Wisconsin,Negative,"THEY HAVE TO READ THEIR BILLS, EVERYTHING HAS TO BE TRANSPARENT.",,,,
female,66,Pennsylvania,Negative,"BECAUSE I THINK IT'S GOING TO RUIN OUR HEALTHCARE, I THINK WE NEED HEALTHCARE REFORM.",,,,
female,47,Tennessee,Negative,AGAINST GOVERNMENT TAKEOVER OF HEALTHCARE.,,,,
male,56,Pennsylvania,Negative,GOVERNMENT HAS NOT DONE ANYTHING CORRECT EXCEPT FOR THE SECRET SERVICE.,,,,
male,66,Alabama,Negative,CUTS MEDICARE.,,,,
male,20,South_Carolina,Negative,THE WAY WE'LL HAVE TO PAY FOR IT LATER ON AND I DON'T REALLY HAVE A USE FOR HEALTHCARE.,,,,
female,79,Florida,Negative,"I THINK IT WOULD BE MORE COSTLY, AND COST THE GOVERNMENT AS WELL, WE'RE ALREADY PRINTING TOO MUCH MONEY.",,,,
female,59,Montana,Negative,"I DON'T BELIEVE THEY UNDERSTAND THE BIG PICTURE OR HOW IT AFFECTS THE NATION, DON'T BELIEVE WE CAN AFFORD IT.",,,,
female,75,Pennsylvania,Negative,"PRICES GO UP ON EVERYTHING, AND THIS HEALTHCARE PLAN WILL NOT WORK.",,,,
male,66,Texas,Negative,TOO EXPENSIVE.,,,,
male,47,Virginia,Negative,THE COST.,,,,
male,56,New_Mexico,Negative,"BECAUSE IT DOESN'T ADDRESS, IT FORTIFIES INSURANCE AGENCIES AND INSURANCE AGENCIES ARE THE PROBLEM.",,,,
female,26,Utah,Negative,I DON'T KNOW ENOUGH ABOUT IT AND I DON'T KNOW WHERE EXACTLY IT'S GOING TO PUT MY FAMILY.,,,,
female,70,Texas,Negative,"IT'S STUPID, IT'S NOT GOOD, EXPENSIVE, INTRUSIVE, UNREASONABLE.",,,,
female,49,California,Negative,"IT'S STUPID. IT WILL OPENLY COST AMERICANS MORE MONEY, AND IS OPENLY UNCONSTITUTIONAL.",,,,
male,57,California,Negative,"BECAUSE GOVERNMENT SHOULD NOT BE INVOLVED, THEY CANNOT RUN A BUSINESS.",,,,
male,27,California,Negative,THE FACT THAT PEOPLE NOT WORKING WOULD BE GETTING PART OF IT AS I WORK AND PAY FOR IT.,,,,
female,63,Nevada,Negative,I'M AT THE BOTTOM OF THE TOTEM POLE AND I'M GOING TO BE THE ONE WHO IS GOING TO GET HIT BY PAYING FOR EVERYTHING. THE POOR PEOPLE WILL GET HIT HARDER THAN THE MILLIONAIRES AND RICH PEOPLE. I HAVE HAD TO STOP TAKING SOME OF MY PILLS BECAUSE I CAN'T AFFORD THEM ANYMORE.,,,,
female,57,Arizona,Negative,I DON'T BELIEVE THAT IT SHOULD BE PROVIDED TO THOSE WHO DON'T WORK. I DON'T WANT TO BUY HEALTHCARE FOR ILLEGAL IMMIGRANTS.,,,,
female,56,Idaho,Negative,WELL I PROBABLY HAVE NOT READ CLOSE ENOUGH TO KNOW ABOUT IT. I KNOW WE HAVE A PROBLEM BUT I DON'T KNOW ENOUGH ABOUT IT.,,,,
female,80,Virginia,Negative,I THINK IT'S A DETRIMENT TO THE ECONOMY.,,,,
female,58,Nevada,Negative,"I DON'T THINK IT WILL HELP US, IT IS GOING TO HARM US.",,,,
male,41,Virginia,Negative,"DOESN'T ADDRESS THINGS THAT NEED TO BE DONE, ADDRESSES THINGS THAT DON'T NEED TO BE DONE.",,,,
female,58,Georgia,Negative,I DON'T WANT THE GOVERNMENT DOING IT; THEY DO A POOR JOB AT WHATEVER THEY DO.,,,,
male,69,Mississippi,Negative,"THE GOVERNMENT IS GETTING INVOLVED, IT SHOULDN'T BE FORCED ON EVERYONE.",,,,
male,68,Texas,Negative,DON'T WANT THE GOVERNMENT IN CONTROL.,,,,
female,49,Kentucky,Negative,"THERE'S TOO MANY UNANSWERED QUESTIONS IN THAT BILL. I AGREE WITH IT TO A POINT, AND THEN I DON'T.",,,,
male,67,Florida,Negative,I DON'T BELIEVE ANYBODY HAS READ IT. I THINK IT WILL RAISE TAXES. I'D BE SURPRISED IF MORE THAN 10% OF PEOPLE IN GOVERNMENT HAVE READ IT.,,,,
male,50,Colorado,Negative,PERSONAL CHOICE.,,,,
female,64,South_Carolina,Negative,"I HAVE GOOD INSURANCE, AND IF THEY PASS IT, IT MIGHT INTERFERE WITH MY COVERAGE.",,,,
female,36,Florida,Negative,"I'M A HEALTHCARE PROFESSIONAL,AND IT'S RIDICULOUS.",,,,
female,40,Utah,Negative,I JUST DON'T AGREE WITH IT. I LIKE CHOOSING MY HEALTHCARE PROVIDERS.,,,,
female,25,Utah,Negative,I THINK IT SHOULD BE UP TO US IF WE WANT TO HAVE HEALTHCARE OR NOT.,,,,
male,73,Arizona,Negative,"I DO NOT BELIEVE THAT THERE IS ANY EFFICIENCY IN GOVERNMENT-RUN PROGRAMS, AND OBAMA IS PROPOSING A GOVERNMENT-RUN PROGRAM. THIS WILL MEAN MORE BUREAUCRACY AND GREATER OVERHEAD. THIS IS BEING DONE FOR POLITICAL REASONS ONLY.",,,,
female,57,Arkansas,Negative,"BECAUSE THEY HAVE NOT GOTTEN ONE ON THE BOARD WORTH PUTTING ON THE BOARD. THEY HELP OUT NO POOR PEOPLE IN THIS WORLD, WHICH THEY'RE NOT GOING TO.",,,,
